asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2013-01-28,down,15.18,4,high,13.96,2,8.74,False,v4 high->low 38% retrace
2013-01-30,up,14.05,1,low,13.34,3,5.32,False,v4 low->high 38% retrace
2013-02-04,down,13.64,1,high,14.72,5,7.34,False,v4 high->low 38% retrace
2013-02-07,up,13.58,2,high,14.72,2,7.74,False,v4 low->high 38% retrace
2013-02-14,down,14.19,1,low,12.72,11,11.56,False,v4 high->low 38% retrace
2013-03-07,up,13.48,1,high,13.32,2,1.2,False,v4 low->high 38% retrace
2013-03-14,down,13.09,1,high,14.26,7,8.2,False,v4 high->low 38% retrace
2013-03-28,down,13.9,2,low,12.74,5,9.11,False,v4 high->low 38% retrace
2013-04-10,up,13.32,1,high,13.29,1,0.23,True,v4 low->high 38% retrace
2013-04-16,down,13.08,1,low,11.69,3,11.89,False,v4 high->low 38% retrace
2013-04-24,up,12.3,1,high,14.15,11,13.07,False,v4 low->high 38% retrace
2013-05-14,down,13.21,1,low,12.8,2,3.2,False,v4 high->low 38% retrace
2013-05-21,up,13.32,1,high,13.97,7,4.65,False,v4 low->high 38% retrace
2013-06-05,down,13.52,1,low,11.88,17,13.8,False,v4 high->low 38% retrace
2013-07-03,up,12.68,1,low,12.54,3,1.12,False,v4 low->high 38% retrace
2013-07-12,up,12.79,1,high,13.29,4,3.76,False,v4 low->high 38% retrace
2013-07-23,down,13.0,1,high,14.42,10,9.85,False,v4 high->low 38% retrace
2013-07-26,up,12.98,2,high,14.42,7,9.99,False,v4 low->high 38% retrace
2013-08-09,down,13.8,1,high,15.8,6,12.66,False,v4 high->low 38% retrace
2013-08-14,up,14.13,5,high,15.8,3,10.57,False,v4 low->high 38% retrace
2013-08-22,down,15.09,2,high,15.69,2,3.82,False,v4 high->low 38% retrace
2013-08-29,down,15.65,2,high,15.62,6,0.19,False,v4 high->low 38% retrace
2013-09-03,up,15.23,1,high,15.62,4,2.5,False,v4 low->high 38% retrace
2013-09-12,down,15.36,3,low,13.75,2,11.71,False,v4 high->low 38% retrace
2013-09-19,up,14.46,1,high,15.28,2,5.37,False,v4 low->high 38% retrace
2013-09-26,down,14.7,1,low,14.59,2,0.75,True,v4 high->low 38% retrace
2013-10-03,up,14.85,1,high,15.15,2,1.98,False,v4 low->high 38% retrace
2013-10-10,down,14.94,1,low,15.82,13,5.56,False,v4 high->low 38% retrace
2013-10-14,up,14.88,2,low,15.82,11,5.94,False,v4 low->high 38% retrace
2013-11-01,up,16.11,1,high,16.27,2,0.98,True,v4 low->high 38% retrace
2013-11-08,down,16.1,1,high,16.37,4,1.65,False,v4 high->low 38% retrace
2013-11-12,up,16.01,1,high,16.37,2,2.2,False,v4 low->high 38% retrace
2013-11-19,down,16.17,1,low,15.89,2,1.76,False,v4 high->low 38% retrace
2013-11-26,up,16.07,2,high,17.79,6,9.67,False,v4 low->high 38% retrace
2013-12-10,down,17.06,2,high,17.66,1,3.4,False,v4 high->low 38% retrace
2013-12-16,down,17.61,1,low,16.67,2,5.64,False,v4 high->low 38% retrace
2013-12-23,up,17.05,2,high,17.69,1,3.62,False,v4 low->high 38% retrace
2013-12-30,down,17.3,1,low,16.51,4,4.78,False,v4 high->low 38% retrace
2014-01-09,up,16.96,2,low,16.39,2,3.48,False,v4 low->high 38% retrace
2014-01-14,down,16.76,1,high,17.33,1,3.29,False,v4 high->low 38% retrace
2014-01-16,up,16.59,2,high,17.24,3,3.77,False,v4 low->high 38% retrace
2014-01-21,down,16.97,1,high,17.24,1,1.57,False,v4 high->low 38% retrace
2014-01-27,down,17.21,1,low,15.27,4,12.7,False,v4 high->low 38% retrace
2014-02-05,up,16.02,1,high,17.15,8,6.59,False,v4 low->high 38% retrace
2014-02-21,down,16.43,1,low,16.04,3,2.43,False,v4 high->low 38% retrace
2014-03-03,up,16.46,1,high,16.64,2,1.08,False,v4 low->high 38% retrace
2014-03-10,down,16.41,1,high,16.79,3,2.26,False,v4 high->low 38% retrace
2014-03-12,up,16.47,1,high,16.79,1,1.91,False,v4 low->high 38% retrace
2014-03-18,down,16.63,1,high,17.08,6,2.63,False,v4 high->low 38% retrace
2014-03-19,up,16.47,1,high,17.08,5,3.57,False,v4 low->high 38% retrace
2014-03-31,down,16.77,1,high,16.91,2,0.83,False,v4 high->low 38% retrace
2014-04-02,up,16.8,1,high,16.56,6,1.45,False,v4 low->high 38% retrace
2014-04-07,down,16.8,3,high,16.56,3,1.45,False,v4 high->low 38% retrace
2014-04-15,down,16.43,2,high,18.81,14,12.65,False,v4 high->low 38% retrace
2014-04-21,up,16.16,2,high,18.81,11,14.09,False,v4 low->high 38% retrace
2014-05-09,down,17.7,2,low,18.32,5,3.38,False,v4 high->low 38% retrace
2014-05-14,up,18.41,1,low,18.32,2,0.49,False,v4 low->high 38% retrace
2014-05-21,up,18.38,2,low,19.48,7,5.65,False,v4 low->high 38% retrace
2014-06-05,up,19.92,1,high,20.82,3,4.32,False,v4 low->high 38% retrace
2014-06-13,down,20.31,1,low,19.64,8,3.41,False,v4 high->low 38% retrace
2014-06-18,up,20.26,1,low,19.64,5,3.16,False,v4 low->high 38% retrace
2014-06-30,up,19.74,2,high,21.2,5,6.89,False,v4 low->high 38% retrace
2014-07-11,down,20.6,1,high,21.27,3,3.15,False,v4 high->low 38% retrace
2014-07-15,up,20.76,1,high,21.27,1,2.4,False,v4 low->high 38% retrace
2014-07-21,down,20.97,1,high,21.78,6,3.72,False,v4 high->low 38% retrace
2014-07-22,up,20.66,1,high,21.78,5,5.14,False,v4 low->high 38% retrace
2014-08-01,down,21.21,1,low,20.53,5,3.31,False,v4 high->low 38% retrace
2014-08-13,up,21.01,1,high,22.84,13,8.01,False,v4 low->high 38% retrace
2014-09-05,down,21.96,1,high,22.69,2,3.22,False,v4 high->low 38% retrace
2014-09-12,up,21.74,2,high,22.68,1,4.14,False,v4 low->high 38% retrace
2014-09-18,down,22.1,1,high,22.66,3,2.47,False,v4 high->low 38% retrace
2014-09-19,up,22.12,1,high,22.66,2,2.38,False,v4 low->high 38% retrace
2014-09-26,down,22.32,1,high,22.35,2,0.13,False,v4 high->low 38% retrace
2014-09-30,up,21.95,1,low,21.58,2,1.71,False,v4 low->high 38% retrace
2014-10-03,down,22.03,1,low,21.64,3,1.8,False,v4 high->low 38% retrace
2014-10-07,up,21.87,1,low,21.64,1,1.06,False,v4 low->high 38% retrace
2014-10-13,up,21.66,1,low,20.95,2,3.39,False,v4 low->high 38% retrace
2014-10-14,down,22.2,1,low,20.95,1,5.97,False,v4 high->low 38% retrace
2014-10-20,up,21.56,1,high,24.28,10,11.2,False,v4 low->high 38% retrace
2014-11-06,down,23.01,3,high,25.93,7,11.26,False,v4 high->low 38% retrace
2014-11-20,down,25.3,1,high,26.48,3,4.46,False,v4 high->low 38% retrace
2014-12-01,down,26.27,2,low,24.18,6,8.64,False,v4 high->low 38% retrace
2014-12-04,up,25.32,1,low,24.18,3,4.71,False,v4 low->high 38% retrace
2014-12-12,up,24.34,1,low,23.49,2,3.62,False,v4 low->high 38% retrace
2014-12-19,up,23.75,2,high,25.37,5,6.39,False,v4 low->high 38% retrace
2015-01-02,down,24.65,1,low,23.13,2,6.57,False,v4 high->low 38% retrace
2015-01-09,up,23.99,1,low,23.26,5,3.14,False,v4 low->high 38% retrace
2015-01-14,down,24.31,1,low,23.26,2,4.51,False,v4 high->low 38% retrace
2015-01-22,up,23.94,1,low,24.11,3,0.71,False,v4 low->high 38% retrace
2015-01-30,up,24.43,2,high,29.65,16,17.61,False,v4 low->high 38% retrace
2015-02-27,down,27.53,2,high,28.76,6,4.28,False,v4 high->low 38% retrace
2015-03-03,up,28.69,1,high,28.76,4,0.24,True,v4 low->high 38% retrace
2015-03-12,down,28.51,2,high,28.69,5,0.63,False,v4 high->low 38% retrace
2015-03-17,up,27.67,1,high,28.69,2,3.56,False,v4 low->high 38% retrace
2015-03-24,down,28.04,1,low,27.21,2,3.05,False,v4 high->low 38% retrace
2015-03-31,up,27.78,1,high,28.44,4,2.32,False,v4 low->high 38% retrace
2015-04-10,down,27.97,1,high,28.54,1,2.0,False,v4 high->low 38% retrace
2015-04-16,down,28.5,1,low,27.63,1,3.15,False,v4 high->low 38% retrace
2015-04-22,up,27.98,1,high,29.86,4,6.3,False,v4 low->high 38% retrace
2015-05-01,down,29.01,1,low,27.38,3,5.95,False,v4 high->low 38% retrace
2015-05-05,up,28.49,1,low,27.38,1,4.05,False,v4 low->high 38% retrace
2015-05-11,up,27.48,1,high,29.64,9,7.29,False,v4 low->high 38% retrace
2015-05-28,down,28.78,1,low,28.0,8,2.79,False,v4 high->low 38% retrace
2015-05-29,up,29.11,1,low,28.0,7,3.96,False,v4 low->high 38% retrace
2015-06-12,up,28.3,1,low,28.02,1,1.0,False,v4 low->high 38% retrace
2015-06-16,down,28.63,1,high,28.6,2,0.1,False,v4 high->low 38% retrace
2015-06-18,up,28.4,1,high,28.93,4,1.83,False,v4 low->high 38% retrace
2015-06-23,down,28.38,1,high,28.93,1,1.9,False,v4 high->low 38% retrace
2015-06-29,down,28.8,3,low,26.57,7,8.39,False,v4 high->low 38% retrace
2015-07-02,up,28.2,1,low,26.57,4,6.13,False,v4 low->high 38% retrace
2015-07-14,up,27.02,3,high,29.64,4,8.84,False,v4 low->high 38% retrace
2015-07-23,down,28.47,2,low,24.99,9,13.93,False,v4 high->low 38% retrace
2015-07-27,up,28.13,2,low,24.99,7,12.57,False,v4 low->high 38% retrace
2015-08-10,up,25.83,2,low,24.55,2,5.21,False,v4 low->high 38% retrace
2015-08-13,down,26.15,1,high,26.34,2,0.72,False,v4 high->low 38% retrace
2015-08-17,up,25.44,2,low,20.6,5,23.5,False,v4 low->high 38% retrace
2015-08-20,down,25.66,1,low,20.6,2,24.56,False,v4 high->low 38% retrace
2015-08-27,up,22.79,3,high,25.64,2,11.12,False,v4 low->high 38% retrace
2015-09-03,down,23.71,1,high,26.17,6,9.4,False,v4 high->low 38% retrace
2015-09-04,up,24.65,1,high,26.17,5,5.81,False,v4 low->high 38% retrace
2015-09-17,down,25.36,1,low,25.05,1,1.24,False,v4 high->low 38% retrace
2015-09-23,up,25.48,1,high,26.13,2,2.49,False,v4 low->high 38% retrace
2015-09-30,down,25.72,2,low,24.03,1,7.03,False,v4 high->low 38% retrace
2015-10-06,up,24.83,1,low,24.23,2,2.48,False,v4 low->high 38% retrace
2015-10-13,up,24.31,1,low,25.52,10,4.74,False,v4 low->high 38% retrace
2015-10-15,down,24.85,1,low,25.52,8,2.63,False,v4 high->low 38% retrace
2015-10-30,up,25.63,3,high,27.72,3,7.54,False,v4 low->high 38% retrace
2015-11-09,down,26.88,1,low,24.96,5,7.69,False,v4 high->low 38% retrace
2015-11-19,up,26.01,1,high,26.96,1,3.52,False,v4 low->high 38% retrace
2015-11-25,down,26.2,1,high,26.85,2,2.42,False,v4 high->low 38% retrace
2015-12-03,down,26.81,2,high,26.95,2,0.52,False,v4 high->low 38% retrace
2015-12-08,up,26.13,1,low,23.74,9,10.07,False,v4 low->high 38% retrace
2015-12-10,down,26.46,1,low,23.74,7,11.46,False,v4 high->low 38% retrace
2015-12-24,up,24.97,1,high,24.61,2,1.46,False,v4 low->high 38% retrace
2016-01-04,down,24.28,1,low,21.68,3,11.99,False,v4 high->low 38% retrace
2016-01-12,up,22.8,1,high,22.75,1,0.22,True,v4 low->high 38% retrace
2016-01-19,down,22.34,1,low,21.01,1,6.33,False,v4 high->low 38% retrace
2016-01-25,up,21.67,1,low,20.77,3,4.33,False,v4 low->high 38% retrace
2016-01-28,down,22.13,2,high,22.0,5,0.59,False,v4 high->low 38% retrace
2016-02-02,up,21.56,1,high,22.0,2,2.0,False,v4 low->high 38% retrace
2016-02-09,down,21.53,1,low,20.93,2,2.87,False,v4 high->low 38% retrace
2016-02-17,up,21.34,2,high,22.36,1,4.56,False,v4 low->high 38% retrace
2016-02-23,down,21.81,1,low,21.1,1,3.36,False,v4 high->low 38% retrace
2016-02-29,up,21.58,1,high,23.46,4,8.01,False,v4 low->high 38% retrace
2016-03-09,down,22.56,1,low,22.64,1,0.35,True,v4 high->low 38% retrace
2016-03-15,up,22.95,2,high,24.34,4,5.71,False,v4 low->high 38% retrace
2016-03-24,down,23.69,1,low,23.71,2,0.08,True,v4 high->low 38% retrace
2016-04-01,up,23.95,3,high,25.36,1,5.56,False,v4 low->high 38% retrace
2016-04-07,down,24.73,1,high,25.41,5,2.68,False,v4 high->low 38% retrace
2016-04-12,up,24.79,1,high,25.41,2,2.44,False,v4 low->high 38% retrace
2016-04-19,down,25.04,2,low,20.89,9,19.87,False,v4 high->low 38% retrace
2016-05-05,up,22.62,3,low,20.89,1,8.28,False,v4 low->high 38% retrace
2016-05-09,down,21.38,1,low,20.35,3,5.06,False,v4 high->low 38% retrace
2016-05-11,up,21.19,1,low,20.35,1,4.13,False,v4 low->high 38% retrace
2016-05-17,up,20.56,2,high,22.91,7,10.26,False,v4 low->high 38% retrace
2016-06-01,down,21.93,1,low,21.98,1,0.23,True,v4 high->low 38% retrace
2016-06-07,up,22.34,1,high,22.04,11,1.36,False,v4 low->high 38% retrace
2016-06-09,down,22.72,1,high,22.04,9,3.09,False,v4 high->low 38% retrace
2016-06-27,down,21.6,2,high,22.97,17,5.96,False,v4 high->low 38% retrace
2016-06-30,up,21.28,1,high,22.97,14,7.36,False,v4 low->high 38% retrace
2016-07-26,down,22.14,1,high,24.91,10,11.12,False,v4 high->low 38% retrace
2016-07-29,up,22.33,6,high,24.91,7,10.36,False,v4 low->high 38% retrace
2016-08-12,down,23.77,4,high,25.21,2,5.71,False,v4 high->low 38% retrace
2016-08-19,down,25.1,1,low,24.13,7,4.02,False,v4 high->low 38% retrace
2016-09-02,up,24.54,1,high,24.87,2,1.33,False,v4 low->high 38% retrace
2016-09-12,down,24.59,2,high,26.57,5,7.45,False,v4 high->low 38% retrace
2016-09-15,up,23.99,9,high,26.57,2,9.71,False,v4 low->high 38% retrace
2016-09-22,down,25.38,2,low,25.51,1,0.51,True,v4 high->low 38% retrace
2016-09-28,up,25.91,1,low,25.57,2,1.33,False,v4 low->high 38% retrace
2016-09-29,up,25.51,1,low,25.57,1,0.23,False,v4 low->high 38% retrace
2016-10-05,up,25.59,1,high,27.14,4,5.71,False,v4 low->high 38% retrace
2016-10-14,down,26.54,1,high,27.03,2,1.81,False,v4 high->low 38% retrace
2016-10-21,down,26.99,1,high,27.07,2,0.3,False,v4 high->low 38% retrace
2016-10-24,up,26.41,2,high,27.07,1,2.44,False,v4 low->high 38% retrace
2016-10-28,down,26.67,3,high,25.68,7,3.86,False,v4 high->low 38% retrace
2016-11-11,down,25.15,1,low,23.92,1,5.14,False,v4 high->low 38% retrace
2016-11-17,up,24.59,2,high,25.85,6,4.87,False,v4 low->high 38% retrace
2016-12-01,down,25.11,1,low,24.88,2,0.92,True,v4 high->low 38% retrace
2016-12-08,up,25.25,1,high,27.01,8,6.52,False,v4 low->high 38% retrace
2016-12-23,down,26.2,2,high,27.13,2,3.43,False,v4 high->low 38% retrace
2016-12-29,up,26.74,1,low,26.38,2,1.36,False,v4 low->high 38% retrace
2017-01-03,down,26.92,1,high,28.14,16,4.34,False,v4 high->low 38% retrace
2017-01-06,up,26.67,1,high,28.14,13,5.22,False,v4 low->high 38% retrace
2017-01-31,down,27.47,2,high,31.74,16,13.45,False,v4 high->low 38% retrace
2017-02-03,up,27.89,7,high,31.74,13,12.13,False,v4 low->high 38% retrace
2017-02-28,down,30.21,6,high,32.38,2,6.7,False,v4 high->low 38% retrace
2017-03-01,up,31.42,3,high,32.38,1,2.96,False,v4 low->high 38% retrace
2017-03-07,down,31.94,1,low,31.64,2,0.95,True,v4 high->low 38% retrace
2017-03-14,up,31.92,1,low,32.26,5,1.05,False,v4 low->high 38% retrace
2017-03-24,up,32.53,1,low,32.0,1,1.66,False,v4 low->high 38% retrace
2017-03-30,up,32.1,4,high,33.58,4,4.41,False,v4 low->high 38% retrace
2017-04-10,down,32.98,1,low,32.33,1,2.01,False,v4 high->low 38% retrace
2017-04-17,up,32.81,1,low,32.42,2,1.2,False,v4 low->high 38% retrace
2017-04-24,up,32.45,3,high,33.45,1,2.99,False,v4 low->high 38% retrace
2017-04-28,down,33.06,1,high,36.31,11,8.95,False,v4 high->low 38% retrace
2017-05-03,up,33.22,3,high,36.31,8,8.51,False,v4 low->high 38% retrace
2017-05-18,down,35.07,1,high,35.91,3,2.34,False,v4 high->low 38% retrace
2017-05-22,up,35.32,1,high,35.91,1,1.64,False,v4 low->high 38% retrace
2017-05-26,down,35.45,1,low,35.29,3,0.45,True,v4 high->low 38% retrace
2017-06-06,up,35.53,1,high,36.16,1,1.74,False,v4 low->high 38% retrace
2017-06-12,down,35.83,6,low,32.96,4,8.71,False,v4 high->low 38% retrace
2017-06-21,up,34.18,1,high,34.37,3,0.55,True,v4 low->high 38% retrace
2017-06-29,down,33.83,1,low,33.01,4,2.48,False,v4 high->low 38% retrace
2017-07-05,up,33.51,1,low,33.01,1,1.51,False,v4 low->high 38% retrace
2017-07-11,up,33.02,1,high,35.7,12,7.51,False,v4 low->high 38% retrace
2017-08-01,up,34.74,1,high,37.03,1,6.18,False,v4 low->high 38% retrace
2017-08-07,down,35.93,2,high,37.51,1,4.21,False,v4 high->low 38% retrace
2017-08-11,down,37.33,1,high,37.82,3,1.3,False,v4 high->low 38% retrace
2017-08-15,up,36.57,2,high,37.82,1,3.31,False,v4 low->high 38% retrace
2017-08-21,down,37.12,1,high,38.38,9,3.28,False,v4 high->low 38% retrace
2017-08-24,up,36.76,1,high,38.38,6,4.22,False,v4 low->high 38% retrace
2017-09-07,down,37.51,1,high,38.16,3,1.7,False,v4 high->low 38% retrace
2017-09-15,down,38.08,2,low,34.71,6,9.71,False,v4 high->low 38% retrace
2017-09-18,up,37.29,1,low,34.71,5,7.43,False,v4 low->high 38% retrace
2017-09-28,up,35.49,1,high,36.77,8,3.48,False,v4 low->high 38% retrace
2017-10-02,down,35.51,1,high,36.77,6,3.43,False,v4 high->low 38% retrace
2017-10-13,down,36.48,1,high,37.44,2,2.56,False,v4 high->low 38% retrace
2017-10-20,down,37.18,2,low,36.13,3,2.91,False,v4 high->low 38% retrace
2017-10-24,up,36.6,1,low,36.13,1,1.3,False,v4 low->high 38% retrace
2017-10-30,up,36.15,7,high,41.01,7,11.85,False,v4 low->high 38% retrace
2017-11-13,down,39.15,3,low,39.33,2,0.46,True,v4 high->low 38% retrace
2017-11-20,up,39.97,1,high,40.99,3,2.49,False,v4 low->high 38% retrace
2017-11-29,down,40.36,2,low,38.88,5,3.81,False,v4 high->low 38% retrace
2017-12-04,up,39.78,1,low,38.88,2,2.31,False,v4 low->high 38% retrace
2017-12-11,up,38.94,3,high,41.39,5,5.92,False,v4 low->high 38% retrace
2017-12-21,down,40.43,1,low,39.52,5,2.3,False,v4 high->low 38% retrace
2018-01-04,up,40.23,1,high,41.01,2,1.9,False,v4 low->high 38% retrace
2018-01-11,down,40.44,1,high,42.06,4,3.85,False,v4 high->low 38% retrace
2018-01-16,up,40.64,1,high,42.06,2,3.38,False,v4 low->high 38% retrace
2018-01-23,down,41.43,1,low,35.23,13,17.6,False,v4 high->low 38% retrace
2018-02-14,up,37.84,2,high,41.0,2,7.71,False,v4 low->high 38% retrace
2018-02-22,down,38.8,2,high,42.36,4,8.4,False,v4 high->low 38% retrace
2018-03-05,down,41.84,1,high,43.03,6,2.77,False,v4 high->low 38% retrace
2018-03-07,up,41.17,1,high,43.03,4,4.32,False,v4 low->high 38% retrace
2018-03-16,down,42.04,1,low,38.68,5,8.69,False,v4 high->low 38% retrace
2018-03-28,up,40.34,2,low,38.57,2,4.59,False,v4 low->high 38% retrace
2018-04-02,down,40.16,1,high,40.86,3,1.71,False,v4 high->low 38% retrace
2018-04-05,up,39.52,1,high,41.96,8,5.82,False,v4 low->high 38% retrace
2018-04-10,down,39.99,1,high,41.96,5,4.69,False,v4 high->low 38% retrace
2018-04-20,down,41.54,3,low,37.67,5,10.27,False,v4 high->low 38% retrace
2018-05-02,up,39.31,3,high,44.74,7,12.14,False,v4 low->high 38% retrace
2018-05-16,down,42.04,3,high,44.56,3,5.66,False,v4 high->low 38% retrace
2018-05-18,up,44.02,1,high,44.56,1,1.21,False,v4 low->high 38% retrace
2018-05-24,down,44.18,1,high,44.65,1,1.05,False,v4 high->low 38% retrace
2018-05-29,up,44.05,1,low,43.82,2,0.52,False,v4 low->high 38% retrace
2018-05-31,down,44.3,1,high,45.72,5,3.11,False,v4 high->low 38% retrace
2018-06-05,up,44.14,3,high,45.72,2,3.46,False,v4 low->high 38% retrace
2018-06-12,down,44.99,1,high,45.41,1,0.92,False,v4 high->low 38% retrace
2018-06-13,up,45.07,1,low,43.19,4,4.35,False,v4 low->high 38% retrace
2018-06-18,down,45.13,1,low,43.19,1,4.49,False,v4 high->low 38% retrace
2018-06-22,up,44.04,1,low,42.55,1,3.5,False,v4 low->high 38% retrace
2018-06-28,up,42.79,2,high,45.35,11,5.64,False,v4 low->high 38% retrace
2018-07-19,down,44.28,1,low,44.62,2,0.76,True,v4 high->low 38% retrace
2018-07-20,up,44.85,1,low,44.62,1,0.52,False,v4 low->high 38% retrace
2018-07-26,up,44.65,2,low,44.51,2,0.31,False,v4 low->high 38% retrace
2018-07-31,down,45.55,1,low,48.15,6,5.4,False,v4 high->low 38% retrace
2018-08-02,up,45.13,7,low,48.15,4,6.27,False,v4 low->high 38% retrace
2018-08-13,up,49.54,1,high,51.78,5,4.33,False,v4 low->high 38% retrace
2018-08-23,down,50.39,1,high,54.26,8,7.13,False,v4 high->low 38% retrace
2018-09-10,down,53.31,2,high,53.95,3,1.19,False,v4 high->low 38% retrace
2018-09-13,up,52.33,1,low,50.86,4,2.89,False,v4 low->high 38% retrace
2018-09-18,down,52.88,1,low,50.86,1,3.97,False,v4 high->low 38% retrace
2018-09-24,up,52.04,1,high,55.15,7,5.64,False,v4 low->high 38% retrace
2018-10-08,down,53.51,1,low,50.16,3,6.68,False,v4 high->low 38% retrace
2018-10-16,up,52.07,1,low,50.32,2,3.48,False,v4 low->high 38% retrace
2018-10-19,down,51.72,1,high,52.97,3,2.36,False,v4 high->low 38% retrace
2018-10-23,up,51.22,1,high,52.97,1,3.3,False,v4 low->high 38% retrace
2018-10-29,down,51.96,1,high,52.53,3,1.09,False,v4 high->low 38% retrace
2018-11-01,up,50.32,2,low,46.82,2,7.48,False,v4 low->high 38% retrace
2018-11-06,down,51.06,2,high,49.81,2,2.51,False,v4 high->low 38% retrace
2018-11-08,up,49.0,1,low,40.36,11,21.41,False,v4 low->high 38% retrace
2018-11-13,down,48.67,2,low,40.36,8,20.59,False,v4 high->low 38% retrace
2018-11-29,up,43.97,1,high,43.84,2,0.3,True,v4 low->high 38% retrace
2018-12-07,down,42.51,2,low,38.72,1,9.79,False,v4 high->low 38% retrace
2018-12-13,up,40.68,1,low,34.75,7,17.06,False,v4 low->high 38% retrace
2018-12-18,down,40.07,1,low,34.75,4,15.31,False,v4 high->low 38% retrace
2018-12-28,up,37.1,1,high,37.78,1,1.8,False,v4 low->high 38% retrace
2019-01-04,down,36.62,1,high,36.63,3,0.03,False,v4 high->low 38% retrace
2019-01-08,up,35.23,1,high,36.63,1,3.82,False,v4 low->high 38% retrace
